300534060951200;4803979;2022;SVP-BA;EC;RCAF/ICE-PPR;12/07/2022 16:00:02;80.73200;-114.28680;1021.50;-12.40;-18.60
300534060951600;2801952;2022;SVP-BA;EC;RCAF/ICE-PPR;12/07/2022 16:00:02;81.92760;-108.99880;1022.40;-6.50;-12.20
300534060952010;4803980;2022;SVP-BA;EC;RCAF/ICE-PPR;12/07/2022 16:00:02;85.89900;-114.94460;1029.10;-13.30;-21.30
300534060954010;7801552;2022;SVP-BA;EC;RCAF/ICE-PPR;12/07/2022 16:00:02;87.87180;-117.13860;1034.90;-17.10;-24.30
300534060954360;5801961;2022;SVP-BA;EC;RCAF/ICE-PPR;12/07/2022 16:00:02;84.50260;-123.15220;1026.90;-21.00;-22.40
300534061252920;;2022;Snow_Buoy;AWI;;12/07/2022 00:01:00;85.83580;3.63140;1041.50;-999;-20.40
300534061256910;7101595;2022;Snowbuoy;AWI/USIABP;Charcot;12/07/2022 16:00:02;84.96880;-0.91980;1038.70;-8.80;-24.60
300534061345490;NA;2022;SIMBA;FMI;;12/07/2022 06:00:00;67.34611;26.82631;981.00;-999;-999
300534061353000;7101594;2022;SnowBuoy;AWI;Charcot;12/07/2022 16:00:02;83.54920;-2.11020;1038.80;-5.60;-23.80
300534061383140;4601855;2022;SVP-B;GDP/USIABP;Healy;12/06/2022 22:59:57;57.11360;-170.82640;1010.30;4.76;-999
300534061383150;4601698;2022;SVP-B;GDP/USIABP;Healy;12/06/2022 22:59:57;61.61500;-167.46600;997.20;1.00;-999
300534061383190;4601699;2022;SVP-B;GDP/USIABP;Healy;12/06/2022 22:59:57;56.25360;-165.26320;1009.20;5.80;-999
300534061514100;4802589;2022;ITB;USIABP;UTQ_2022;12/07/2022 16:00:28;70.00806;-162.45333;995.70;-999;-999
300534061515080;4701512;2021;ITB-15;USIABP;HDMS_Triton;12/07/2022 12:00:51;78.61291;-18.10015;1036.60;-999;-999
300534061553780;4802592;2022;Ice Ball;USIABP;SIZRS;12/07/2022 16:00:28;81.46064;-161.18577;1027.00;-26.00;-999
300534061555820;4802593;2022;Ice Ball;USIABP;SIZRS;12/07/2022 16:00:54;71.80194;-151.85935;1004.40;-2.75;-999
300534061557820;4801692;2021;Ice Ball-19;USIABP;USIABP;12/07/2022 11:50:55;-999;-999;1001.60;-5.80;-999
300534061592170;4802594;2022;Ice Ball;USIABP;SIZRS;12/07/2022 16:00:28;81.57813;-151.38664;1026.00;-13.05;-999
300534061984520;4802606;2022;AXIB_52;USIABP;SIZRS;12/07/2022 15:00:00;78.25300;-155.14240;1021.40;-4.00;-22.60
300534061985510;4802605;2022;AXIB_49;USIABP;SIZRS;12/07/2022 15:00:00;77.83180;-162.56300;986.90;-1.70;17.60
300534061986510;4802604;2022;AXIB_53;USIABP;SIZRS;12/07/2022 15:00:00;77.20820;-161.58920;1018.50;-2.10;-1.20
300534062020530;4802596;2022;Ice Ball;USIABP;SIZRS;12/07/2022 16:00:28;71.46911;-178.04900;995.20;-9.95;-999
300534062020890;4802590;2022;IP;USIABP;UTQ_2022;12/07/2022 16:00:28;80.33958;-173.32301;-999;-10.80;-999
300534062023530;4802607;2022;Ice_Ball;USIABP;SIZRS;12/07/2022 12:06:28;78.36503;-152.33340;1023.40;-9.30;-999
300534062025510;4802608;2022;Ice_Ball;USIABP;SIZRS;12/07/2022 16:00:28;78.86706;-150.96883;1022.00;-18.25;-999
300534062025520;4802598;2022;IceBall;USIABP;SIZRS;12/07/2022 16:00:28;81.81027;-152.71311;1026.40;-11.85;-999
300534062026670;4802599;2022;IceBall;USIABP;SIZRS;12/07/2022 16:00:28;82.49361;-147.84328;1026.60;-25.45;-999
300534062027650;4801708;2022;Ice Ball_33;USIABP;ICEX_2022;12/07/2022 16:00:54;78.20168;-178.36332;1015.20;-5.95;-999
300534062028520;4802582;2022;Ice Ball_35;USIABP;ICEX_2022;12/07/2022 16:00:28;79.21009;-174.65338;1020.00;-10.75;-999
300534062029520;4802584;2022;Ice Ball_37;USIABP;ICEX_2022;12/07/2022 16:00:54;78.39093;-176.64620;1016.60;-8.15;-999
300534062029670;4701518;2021;Ice Ball-39;USIABP/NERSC;Charcot;12/07/2022 15:00:25;75.38136;-18.87362;1041.40;-11.30;-999
300534062029960;4802609;2022;IT;USIABP;SIZRS;12/07/2022 15:00:25;78.53449;-151.30868;-999;-18.20;-999
300534062075100;NA;2022;NOMAD;AWI/USIABP;PolarStern;12/07/2022 18:00:00;-50.34974;-8.22908;-999;2.20;0.00
300534062122480;4802611;2022;IT;USIABP;SIZRS;12/07/2022 15:00:25;78.46432;-151.89968;-999;-15.05;-999
300534062122830;4802613;2022;IT;USIABP;SIZRS;12/07/2022 16:00:54;78.08243;-153.75503;-999;-16.15;-999
300534062123830;4802614;2022;IT;USIABP;SIZRS;12/07/2022 16:00:54;78.08038;-156.19428;-999;-17.15;-999
300534062265120;NA;2022;WB;Jamstec;ICEX_2022;12/07/2022 16:31:00;82.47774;-146.12784;-999;-11.47;-999
300534062831790;NA;2022;GPS-Tracker;AWI;Polarstern;12/07/2022 16:00:02;65.34940;-33.28690;1041.70;6.22;-999
300534062835800;NA;2022;GPS_Tracker;AWI;Polarstern;12/07/2022 16:00:02;75.23090;-19.34980;1042.00;-8.27;-999
300534062894700;4802633;2022;SASSIE;PSC;SASSIE;12/07/2022 16:30:08;77.48963;-158.41725;-999;-7.11;-999
300534062894740;4802637;2022;SASSIE;PSC;SASSIE;12/07/2022 16:30:00;77.08788;-167.79907;-999;-6.95;-999
300534062895730;4802669;2022;UPTEMPO;PSC;SIZRS;12/07/2022 16:30:00;76.16295;-168.08298;1012.30;-999;-999
